,Not Sexually Active,Single and Sexually Active,Single and is Parent,Cohabilitating,Cohabilitating and is Parent,Married and Without Children,Married is a Parent,Divorced,Divorced and is a Parent,Prediction,ActualValue,ID,t
7419,3.0598676746495095e-06,0.8907618784773609,0.017222665546049554,0.08585433062241725,0.002303368206865442,0.0035121309339332246,5.494827631970749e-10,0.00032869084491485013,1.3874951301423508e-05,Single and Sexually Active,Single and Sexually Active,3114,11
7420,2.19343693914518e-06,0.8916985797186965,0.012883563680974175,0.08969065903479344,0.001621009425248583,0.0036884791774468933,3.9965491614782506e-10,0.0004050570032861214,1.045812296023421e-05,Single and Sexually Active,Single and Sexually Active,3114,12
7421,1.569996506458005e-06,0.8913033788814593,0.00962327007852978,0.09355849980807528,0.0011390918317162118,0.0038678978811832023,2.902466869945659e-10,0.0004984202842426486,7.87094804057008e-06,Single and Sexually Active,Single and Sexually Active,3114,13
7422,1.1224473354951891e-06,0.8898704497910526,0.007179647049561224,0.0974794427660734,0.0007995132941482992,0.0040513187801161305,2.1054412972408607e-10,0.0006125887629113222,5.916898257394958e-06,Single and Sexually Active,Single and Sexually Active,3114,14
7423,8.017375650574094e-07,0.8876198169404248,0.0053515857348655615,0.10147096686087113,0.000560649725054182,0.004239521158256101,1.5258715485206814e-10,0.0007522138328183411,4.44385755766713e-06,Single and Sexually Active,Single and Sexually Active,3114,15
7424,5.722347194826721e-07,0.8847140135878067,0.003986002733499867,0.10554709180405096,0.00039285587279014013,0.004433154928528275,1.1050158960503109e-10,0.0009229736817828241,3.3350463202385555e-06,Single and Sexually Active,Single and Sexually Active,3114,16
7425,4.081756081449383e-07,0.8812714392570384,0.0029670411481426883,0.10971894341566599,0.0002751096082242679,0.004632760868854875,7.997420806692564e-11,0.0011317960963842454,2.501350107183927e-06,Single and Sexually Active,Married and Without Children,3114,17
7426,1.9765282075963092e-08,1.5506221516052826e-07,1.434969435110467e-09,2.306379200687852e-06,1.4597766119532971e-08,0.18917381644565937,8.81968505762632e-05,0.8107354894643308,1.453594587965313e-17,Divorced,Married and Without Children,3114,18
7427,1.1828455378263673e-08,1.2958804800158416e-07,8.961501936872792e-10,2.0114916463406298e-06,8.576519612012979e-09,0.16585943252649146,5.35533539418791e-05,0.8340848517387472,9.146776879643803e-18,Divorced,Married and Without Children,3114,19
7428,1.1894218369408496e-07,6.359482949806535e-07,0.9761846064021454,2.83327270795526e-07,0.020482218545338427,4.737751475324619e-08,0.0032784397672102044,3.44998297053064e-05,1.9149860336166745e-05,Single and is Parent,Single and is Parent,3116,8
7429,2.698741799246426e-07,1.2052579294452383e-06,0.9796859589181671,5.479742651272676e-07,0.0176785272225192,9.676596931588758e-08,0.0025622481728274625,5.5861640117318275e-05,1.5284174025081588e-05,Single and is Parent,Single and is Parent,3116,9
7430,6.119842429319074e-07,2.2829251055835486e-06,0.9826419236672771,1.0592181750531508e-06,0.015249957876283242,1.975270163515552e-07,0.002001375835090058,9.039905497341852e-05,1.219191183626919e-05,Single and is Parent,Single and is Parent,3116,10
7431,1.3870966031306429e-06,4.322061019880678e-06,0.9851248119993676,2.046436384496828e-06,0.01314857747715055,4.0301194582757345e-07,0.0015625131270074713,0.00014621827682999425,9.720513691203939e-06,Single and is Parent,Single and is Parent,3116,11
7432,4.001852666482269e-06,2.1173496300568156e-07,0.9301202568154133,7.238704561348798e-08,0.06669097849548382,5.645495805616578e-09,0.0031808192375976582,2.130094795304178e-07,3.4408218547669164e-06,Single and is Parent,Single and is Parent,3116,12
7433,1.0115476459798028e-05,4.7213890857459115e-07,0.9205386443694886,3.1922588759539676e-07,0.06870956184986865,8.45711064842024e-08,0.010723111988211666,1.2785651411466255e-07,1.756252355445135e-05,Single and is Parent,Single and is Parent,3116,13
7434,2.5179034317476866e-07,4.227938388146787e-06,0.9193674720795305,6.314221376813183e-06,0.06733843668945892,3.006942876251317e-06,0.013150822890687702,5.276811646543668e-05,7.669933087308958e-05,Single and is Parent,Single and is Parent,3116,14
7435,5.763506552124701e-07,8.083680375806415e-06,0.9308213932029263,1.2320090053209426e-05,0.0586346597012185,6.195806515040586e-06,0.010368816898084379,8.619669558492425e-05,6.175757458666533e-05,Single and is Parent,Single and is Parent,3116,15
7436,1.3167794006812447e-06,1.542652574204849e-05,0.9406370690297299,2.399310594235279e-05,0.05095939924475571,1.2742335259440187e-05,0.008159884153799653,0.00014053618275010555,4.963264262009038e-05,Single and is Parent,Married is a Parent,3116,16
7437,2.8874593301840667e-07,6.840239532885873e-06,1.612066860658881e-05,8.576869137446123e-06,2.776573929175915e-06,1.1331828763889886e-06,0.9603409229097815,6.275913194629166e-06,0.03961706489700849,Married is a Parent,Married is a Parent,3116,17
7438,8.37541757245254e-07,1.657275328547908e-05,2.068250528020257e-05,2.1206340646222845e-05,3.063680640244086e-06,2.958799549596957e-06,0.9594991265242352,1.2990887567580012e-05,0.04042256096703826,Married is a Parent,Married is a Parent,3116,18
7439,2.4292382726928262e-06,4.015051065353905e-05,2.6533606891681344e-05,5.242950241059227e-05,3.3802653686067223e-06,7.72510049229097e-06,0.9585985874466828,2.6888945646269465e-05,0.041241875383581456,Married is a Parent,Married is a Parent,3116,19
7440,4.186120879283283e-08,1.6467795001725493e-06,0.1232763026224122,1.0266169960775756e-06,0.6361209666815613,2.1080589683213756e-07,0.24037399396916198,5.033963456192185e-06,0.00022077669980654662,Cohabilitating and is Parent,Cohabilitating and is Parent,3125,8
7441,4.705512940628708e-07,9.525702843436779e-06,0.42422287825284444,7.05763153746892e-06,0.44659108422439,2.610321935658893e-07,0.12870279109434854,9.949340390852404e-06,0.00045598217015762113,Cohabilitating and is Parent,Cohabilitating and is Parent,3125,9
7442,3.4729397561457683e-07,9.0254165910313e-06,0.22603511526720832,3.0235767808905046e-06,0.7127403190979958,2.1525260099855055e-07,0.06110855656603093,6.391617434636534e-05,3.948135446993868e-05,Cohabilitating and is Parent,Cohabilitating and is Parent,3125,10
7443,2.9772462825216173e-06,3.981540512693691e-05,0.5932157922304585,1.5852356753574778e-05,0.3816137110399527,2.0327409229827213e-07,0.024953117740064878,9.634236615064353e-05,6.218834111803975e-05,Single and is Parent,Cohabilitating and is Parent,3125,11
7444,7.1518641101709276e-06,7.988925909894326e-05,0.6302991146273114,3.2459713810928235e-05,0.34871619742344345,4.3955322472125966e-07,0.020647043041996032,0.0001651555238413973,5.254899316290305e-05,Single and is Parent,Cohabilitating and is Parent,3125,12
7445,1.6065852663886222e-07,7.6662107624455e-06,0.2250126584523531,7.894156461770385e-06,0.722131894288135,9.562598215586567e-07,0.05269093694680937,8.70561623206077e-06,0.00013912741089804116,Cohabilitating and is Parent,Cohabilitating and is Parent,3125,13
7446,4.0937767943287256e-07,1.6316758922748075e-05,0.2536044275888053,1.714638087319985e-05,0.6999718336304458,2.193417158566696e-06,0.0462471374276834,1.5830374952428148e-05,0.00012470504347924746,Cohabilitating and is Parent,Cohabilitating and is Parent,3125,14
7447,1.0378195436411306e-06,3.455129614455201e-05,0.28437015659027687,3.70524140135907e-05,0.6750281861995415,5.005458548885815e-06,0.04038416393626244,2.8639154322016406e-05,0.00011120713134641873,Cohabilitating and is Parent,Single and is Parent,3125,15
7448,1.3502281992724178e-06,4.8553537171934546e-06,0.9467316340665957,8.303437604590177e-06,0.05211258012782006,2.8936643522657377e-06,0.001088743882434994,2.9394615786516308e-05,2.024462348952119e-05,Single and is Parent,Single and is Parent,3125,16
7449,3.075736275943002e-06,9.238374366109009e-06,0.9538900319939178,1.6123012998416096e-05,0.04515731949688765,5.933555690067176e-06,0.0008542720623873559,4.778383609525256e-05,1.622193138143754e-05,Single and is Parent,Single and is Parent,3125,17
7450,6.998904501349759e-06,1.7559384634336543e-05,0.9600830094056386,3.1273287225784786e-05,0.039088840250379626,1.2154047895753445e-05,0.0006695850238448937,7.759491970754205e-05,1.2984776171992306e-05,Single and is Parent,Single and is Parent,3125,18
7451,1.591107267407182e-05,3.334352003180291e-05,0.9654008490735235,6.0602324412094756e-05,0.03380382422616147,2.4872261946597834e-05,0.0005243287579755808,0.00012588499962434284,1.0383763650623484e-05,Single and is Parent,Single and is Parent,3125,19
7452,7.056941793659479e-05,0.00040817338723819047,0.8784651621321404,0.0003863707514240035,0.10229924172627641,0.00015555408032495233,0.017220082814772036,7.232902056763138e-05,0.0009225166693197143,Single and is Parent,Single and is Parent,3133,8
7453,4.043369144288748e-05,0.00021819752491073033,0.8524751692232112,0.0004302649353665538,0.13103997113787702,0.0003533105796080667,0.01418792641949773,4.351524862351532e-05,0.0012112112394623167,Single and is Parent,Cohabilitating and is Parent,3133,9
7454,0.00011955270957286274,2.98319304875237e-06,0.3338816593590758,8.277116330700462e-05,0.5323616726536163,6.312697703415066e-06,0.128120223104035,2.6996457547371975e-06,0.005422125473886224,Cohabilitating and is Parent,Married is a Parent,3133,10
7455,0.00028874048955486144,9.911896395766758e-05,4.019700017512494e-05,0.00014195864917641846,0.00013446443333326794,1.3383762954949068e-05,0.9520322754700464,1.0646034255384312e-05,0.04723921519654602,Married is a Parent,Married is a Parent,3133,11
7456,0.00025080689255187823,0.0001347535977150861,3.233231259959433e-05,0.00014663421163097442,0.00013041397337343284,6.727818771186396e-05,0.9030953238988646,1.3759330419722993e-05,0.09612869759513275,Married is a Parent,Married is a Parent,3133,12
7457,0.00024629398510874845,0.0001847943345620931,3.313326550040608e-05,0.00020985153399376391,0.00012572977256128826,9.679273311139508e-05,0.8998218000165299,2.3228312953523236e-05,0.09925837604567889,Married is a Parent,Married is a Parent,3133,13
7458,0.00018864310199435044,0.00011782465097919307,4.843769721940749e-05,0.00038284674235656435,0.0001892973406599928,7.439917420584703e-05,0.920786417702362,2.1584161810016942e-05,0.07819054942841246,Married is a Parent,Married is a Parent,3133,14
7459,0.00027026401150448507,0.0003528361415824762,4.461970619594373e-05,0.0005993664001702959,0.00011691940983366142,5.771321764986915e-05,0.9444229164428734,8.703471472533868e-05,0.05404832995546446,Married is a Parent,Married is a Parent,3133,15
7460,0.0002329530146558724,0.00047599787815923704,3.561378799572485e-05,0.0006143476213906428,0.00011252568177781918,0.00028788542203414465,0.8889897954118674,0.0001116221255870698,0.10913925905653203,Married is a Parent,Married is a Parent,3133,16
7461,0.00017881374055335057,0.00030415709806874247,5.217744949049534e-05,0.0011232396322344107,0.00016978662108069296,0.00022176370325043286,0.9116845590915271,0.00010394730585006995,0.08616155535794477,Married is a Parent,Married is a Parent,3133,17
7462,0.00017555086249051695,0.00041699800801751094,5.345619700055817e-05,0.001607078160396777,0.00016364593035505994,0.00031896767670315556,0.9081451279338977,0.00017543706257180854,0.08894373816856689,Married is a Parent,Married is a Parent,3133,18
7463,0.00017227070031032636,0.0005714475526398014,5.474187184017191e-05,0.0022983065361012827,0.0001576570245007222,0.0004585738199877645,0.904216208470784,0.00029596191517830556,0.09177483210865775,Married is a Parent,Married is a Parent,3133,19
7464,4.1398092675007824e-05,0.00024597828392401813,0.8133433742009796,4.827550888768505e-05,0.16961494173307431,2.4994510384162073e-05,0.016372093134921273,0.0002514132058172303,5.753132933654379e-05,Single and is Parent,Single and is Parent,3134,8
7465,3.86486294775683e-05,0.00021629689174441322,0.8049187349427049,6.695541717066865e-05,0.17771154432393832,3.2925390183072295e-05,0.016645684258441353,0.00031640157825901696,5.280856808054008e-05,Single and is Parent,Single and is Parent,3134,9
7466,3.606341536023622e-05,0.0001901002903222269,0.7961760864641302,9.281615437046482e-05,0.1860999106988549,4.335071023556726e-05,0.016915237069847527,0.00039798635897047386,4.844883790846916e-05,Single and is Parent,Married is a Parent,3134,10
7467,3.3392422521695726e-05,0.00020518303925809474,3.809585719948277e-05,0.00015708568809864187,3.456531160123494e-05,4.947901901587388e-05,0.9585048410582115,0.0003313246940394116,0.0406460329100541,Married is a Parent,Married is a Parent,3134,11
7468,3.078014338153627e-05,0.0001781410122307291,3.722415080971441e-05,0.00021511189421495648,3.5756990226775564e-05,6.435411512685003e-05,0.9621896980592287,0.0004116928333110434,0.036837240801469676,Married is a Parent,Married is a Parent,3134,12
7469,2.8360302090116532e-05,0.0001545980014913594,3.6357109682663855e-05,0.0002944487620975872,3.6974212909892504e-05,8.366601191299679e-05,0.965482924310542,0.0005113406400569117,0.03337133064921657,Married is a Parent,Married is a Parent,3134,13
7470,2.612025567667959e-05,0.0001341127884010817,3.549606890931886e-05,0.00040288527821183,3.821758821462184e-05,0.00010872969508237541,0.968400151555047,0.0006348537241839818,0.030219433046273236,Married is a Parent,Married is a Parent,3134,14
7471,2.4047839723157256e-05,0.00011629701904523443,3.464202263788797e-05,0.000551042552852557,3.9487504609111166e-05,0.0001412470369565897,0.9709506888977559,0.0007878963823049164,0.02735465074411479,Married is a Parent,Married is a Parent,3134,15
7472,2.213139798466853e-05,0.00010080941812004297,3.379561530143021e-05,0.0007533954812224594,4.078403932234243e-05,0.00018341914149426171,0.973136212792008,0.0009774592830431833,0.024751992831503485,Married is a Parent,Married is a Parent,3134,16
7473,2.0359796967670707e-05,8.73505106827247e-05,3.295712277725198e-05,0.0010296572931488956,4.2106835094075874e-05,0.00023809034374048033,0.9749490247694446,0.0012121603107878918,0.022388293017356366,Married is a Parent,Married is a Parent,3134,17
7474,1.872242761815058e-05,7.565783534691471e-05,3.21264208826661e-05,0.0014066514935617976,4.3454933014317256e-05,0.0003089320956031868,0.976369730894797,0.0015026075519014809,0.020242116347274654,Married is a Parent,Married is a Parent,3134,18
7475,1.7209195995540467e-05,6.550162550842539e-05,3.130293810812552e-05,0.0019208348493345239,4.482654564513886e-05,0.0004006766018743274,0.9773641570711887,0.0018618332308152998,0.018293657941529765,Married is a Parent,Married is a Parent,3134,19
7476,2.8522535872668344e-09,2.299010906967297e-08,1.9638146576615012e-06,1.1217276260209101e-08,6.647119703075124e-07,2.084103201965459e-09,0.9406355396237684,6.9993762765620395e-09,0.05936178570648527,Married is a Parent,Married is a Parent,3143,8
7477,8.27013075160983e-09,5.5679847168534206e-08,2.518571234125487e-06,2.7724135535109998e-08,7.331644497100507e-07,5.439618090355929e-09,0.939451100071698,1.4482878429791896e-08,0.06054553659600826,Married is a Parent,Married is a Parent,3143,9
7478,2.3978698397702707e-08,1.3484784982952303e-07,3.2299586967759483e-06,6.852003865573707e-08,8.086457074589651e-07,1.4197327039287797e-08,0.9382443625902198,2.996673433639544e-08,0.06175132729472775,Married is a Parent,Married is a Parent,3143,10
7479,6.95228457438977e-08,3.2657183261580536e-07,4.142174634785809e-06,1.693424704952254e-07,8.918747704605961e-07,3.70538611408503e-08,0.9370148074433462,6.200299329212326e-08,0.0629794940132454,Married is a Parent,Married is a Parent,3143,11
7480,2.0156624296827454e-07,7.908638886773575e-07,5.311878906745656e-06,4.185067898257657e-07,9.836436596011165e-07,9.670494401637316e-08,0.9357617076180438,1.2828451004858735e-07,0.06423036093301435,Married is a Parent,Married is a Parent,3143,12
7481,5.843805721602651e-07,1.9151926934665986e-06,6.811701920425562e-06,1.0342531047689474e-06,1.0848243455203286e-06,2.5237805782928976e-07,0.9344838339484551,2.654137947355549e-07,0.06550421790705604,Married is a Parent,Married is a Parent,3143,13
7482,1.694182703910097e-06,4.6377754000977506e-06,8.734732515417568e-06,2.555863549344094e-06,1.1963756224552438e-06,6.586292531068937e-07,0.9331787101279382,5.491098938237569e-07,0.06680126320312335,Married is a Parent,Married is a Parent,3143,14
7483,4.9114366645994995e-06,1.1230285029917025e-05,1.1200242223222069e-05,6.315857535637444e-06,1.3193484685861678e-06,1.7187561617297302e-06,0.9318407132622829,1.136001425496557e-06,0.06812145481020786,Married is a Parent,Married is a Parent,3143,15
7484,1.4237516549605023e-05,2.719250612237183e-05,1.4360931468505914e-05,1.5606459001343494e-05,1.4548856792134812e-06,4.485025429838769e-06,0.9304561918601547,2.3500433494576663e-06,0.06946412077224501,Married is a Parent,Married is a Parent,3143,16
7485,4.126873732975893e-05,6.583683374412606e-05,1.841191875273531e-05,3.8560057407356745e-05,1.6042035246493472e-06,1.1702450073075306e-05,0.9289908247502647,4.8610950833359654e-06,0.07082692995382006,Married is a Parent,Married is a Parent,3143,17
7486,0.00011959912455840387,0.00015937071384092443,2.3601269818124772e-05,9.525567258730491e-05,1.7685198691857578e-06,3.052871778163339e-05,0.927356668136233,1.005338324453976e-05,0.07220315446206671,Married is a Parent,Married is a Parent,3143,18
7487,0.00034645538171122243,0.0003856209241870828,3.0240166763015664e-05,0.00023521039739854782,1.948825315005659e-06,7.960728692181425e-05,0.9253257870066931,2.078274232005005e-05,0.07357434726869021,Married is a Parent,Married is a Parent,3143,19
7488,1.0502152476521664e-08,7.371530005109959e-07,0.00012571392561010013,2.0946460089624927e-06,1.1968478346071366e-05,1.053693780996652e-08,0.8792278854374684,0.00016601850139940556,0.12046556081907622,Married is a Parent,Married is a Parent,3147,8
7489,2.0498741814524324e-07,1.1258589287962632e-05,0.00032315376808174476,3.1696631479226903e-05,1.6102476795355455e-05,9.721109968368434e-06,0.8672045190797146,0.00046289734867562384,0.13194044600857885,Married is a Parent,Married is a Parent,3147,9
7490,4.867798349396475e-07,1.5714571395001097e-05,0.00022114980743745646,4.538751694234218e-05,1.8361556195308078e-05,1.5310198128551184e-05,0.8665847945274877,0.0006015882351314046,0.13249720680744728,Married is a Parent,Married is a Parent,3147,10
7491,1.155845206555779e-06,2.193223183392833e-05,0.00015133020845853847,6.498624762118533e-05,2.0935725424872487e-05,2.4110570645818e-05,0.8658891944751106,0.0007817640570844927,0.13304459063861396,Married is a Parent,Married is a Parent,3147,11
7492,2.744258671834375e-06,3.0607043958273016e-05,0.00010354353001497144,9.303894344170135e-05,2.3868482765890353e-05,3.7965789855593514e-05,0.8651110265844005,0.001015804975332753,0.13358140039155858,Married is a Parent,Married is a Parent,3147,12
7493,6.514796530259993e-06,4.2708113554950204e-05,7.08387265945004e-05,0.00013318598312907543,2.7208967068468177e-05,5.977613512390136e-05,0.8642349335844245,0.0013197613763485687,0.13410507231722568,Married is a Parent,Married is a Parent,3147,13
7494,1.5463717712173805e-05,5.9584957765881575e-05,4.84569159554488e-05,0.0001906292404277217,3.1012483216299785e-05,9.410235016732028e-05,0.8632349835399897,0.0017144220294768658,0.1346113447652886,Married is a Parent,Married is a Parent,3147,14
7495,3.6698096029196625e-05,8.311500701362462e-05,3.31403703342659e-05,0.00027279542143531817,3.534089896317492e-05,0.00014811180369606798,0.8620705527716527,0.0022266739366694345,0.13509357169420624,Married is a Parent,Married is a Parent,3147,15
7496,9.807236966330162e-05,7.391139168714964e-05,2.8132768428776675e-06,5.837944866912851e-07,3.441734603112645e-05,4.662148671797075e-05,0.8818784028675216,1.796745238996551e-05,0.11784721001465939,Married is a Parent,Married is a Parent,3147,16
7497,0.00023287491806279765,0.00010315745430332135,1.925131876074728e-06,8.358993261767751e-07,3.924323985812428e-05,7.342124524494703e-05,0.8811886840268535,2.334918984702106e-05,0.1183365088946281,Married is a Parent,Married is a Parent,3147,17
7498,0.0005528461704077736,0.00014394460655821995,1.317085726121252e-06,1.196612417914811e-06,4.4736074793328255e-05,0.00011560135315558742,0.8803080237648835,3.0336304458994402e-05,0.11880199802759847,Married is a Parent,Married is a Parent,3147,18
7499,0.0013118220153984564,0.00020076092909984385,9.006511756532814e-07,1.7121509644537537e-06,5.097296728461979e-05,0.00018192530364380575,0.8790011197880698,3.9395131216983844e-05,0.11921139106314625,Married is a Parent,Married is a Parent,3147,19
7500,1.2066175395871154e-05,0.0004172734111546868,0.20071152013680765,2.171469942807649e-05,0.6783802232334187,2.3775275757519987e-05,0.11929451149585493,4.535221782062149e-05,0.0010935633543620537,Cohabilitating and is Parent,Single and is Parent,3149,8
7501,2.3714529916163657e-05,0.0001779407383739827,0.7763987878818202,4.539776965554829e-05,0.17855009900268132,3.1821826504142855e-05,0.04460952205019433,0.00014455219185332258,1.8164009000899246e-05,Single and is Parent,Single and is Parent,3149,9
7502,3.558708281656198e-05,0.00019231322918633397,0.838582494605285,4.6526128747724404e-05,0.13376844250286582,5.690612657229018e-05,0.027207254659738472,9.026511450930482e-05,2.021055027841841e-05,Single and is Parent,Single and is Parent,3149,10
7503,3.065717385884729e-05,0.0001588176833939784,0.7768090845516915,5.288246164910449e-05,0.19837408588833563,2.379079654587116e-05,0.024178846630992467,0.0003654622831432195,6.372530389381672e-06,Single and is Parent,Single and is Parent,3149,11
7504,2.8565995390524757e-05,0.00013938493841395488,0.7672835338232158,7.320386346561793e-05,0.20744355738279477,3.1279424853682464e-05,0.024535590007515585,0.00045904641262883904,5.838151721370397e-06,Single and is Parent,Single and is Parent,3149,12
7505,2.6602205752135802e-05,0.0001222598558974899,0.75744046327327,0.00010127619654555183,0.21680335853856825,4.110168023942892e-05,0.024883328485914,0.0005762642447756712,5.345519037434497e-06,Single and is Parent,Single and is Parent,3149,13
7506,2.4758573639257344e-05,0.00010717453258665195,0.74727561746735,0.00014002979404306666,0.22644969830322798,5.3975923303153914e-05,0.025220873628271655,0.0007229802549100577,4.891522668104124e-06,Single and is Parent,Single and is Parent,3149,14
7507,1.5453792423781276e-05,8.096445869934356e-05,0.7178792937717471,0.0003180428500506357,0.2324701826804443,0.00016365935809117124,0.04849647884044154,0.0005652310019358776,1.0693246166264843e-05,Single and is Parent,Single and is Parent,3149,15
7508,1.4358775671915376e-05,7.085597826058518e-05,0.7070629816098661,0.00043900863935507746,0.2424082302055054,0.00021456343359166726,0.049072278529590174,0.000707954097898785,9.76873026025179e-06,Single and is Parent,Single and is Parent,3149,16
7509,2.2063311570999143e-05,7.841257014134105e-05,0.7819778697401936,0.00046069222918892355,0.18595863715615454,0.0003928846407454984,0.03064564693119515,0.0004526638102934719,1.1129610516528872e-05,Single and is Parent,Single and is Parent,3149,17
7510,1.2369679577492922e-05,5.4152315217442574e-05,0.6844595923035289,0.0008346882399434483,0.2630170703005181,0.0003680118571406347,0.050137724991516,0.0011082550496783032,8.135262879493863e-06,Single and is Parent,Single and is Parent,3149,18
7511,1.9152372025181873e-05,6.038610967943981e-05,0.7627724668298751,0.0008826183377449302,0.2033123506271595,0.0006790190896088634,0.031550629283587275,0.0007140378364485967,9.339513871220852e-06,Single and is Parent,Single and is Parent,3149,19
7512,0.00010496471421754321,0.0003086020884123892,0.7818432669030876,7.67972224590356e-05,0.18920937395054294,6.215201904831823e-05,0.028169217516867837,7.488484631694708e-05,0.00015074073904752057,Single and is Parent,Single and is Parent,3156,8
7513,9.785484606923116e-05,0.0002709802361170216,0.7726504256789513,0.00010636276477027137,0.19796090339616865,8.175734560770544e-05,0.02859943636776415,9.410869324791235e-05,0.000138170671303901,Single and is Parent,Single and is Parent,3156,9
7514,9.117659997602261e-05,0.00023781454746264047,0.7631474203332422,0.00014722981520420012,0.20700376757884237,0.00010748809569918368,0.02902032084646144,0.0001182027519636501,0.0001265794311484259,Single and is Parent,Single and is Parent,3156,10
7515,0.00013709697336783242,0.00025753650328304935,0.8259162089024279,0.00015119059405352295,0.15539549720571427,0.00019260204587947708,0.01773478657269932,7.39587307247715e-05,0.00014112247184999257,Single and is Parent,Cohabilitating and is Parent,3156,11
7516,1.484516810236033e-05,0.0001950174322044198,0.1107533265477755,0.00016073021652508864,0.7996746171895724,8.548334570575005e-05,0.08594827299624246,9.417113850115312e-05,0.003073535965370921,Cohabilitating and is Parent,Cohabilitating and is Parent,3156,12
7517,2.873813787829946e-05,0.0002718960142293334,0.15431685314142632,0.00021249835208719527,0.7728630096104858,0.00019720188820018626,0.0676223005382409,7.5859279340333e-05,0.004411643038111617,Cohabilitating and is Parent,Cohabilitating and is Parent,3156,13
7518,1.1996798521120283e-05,0.00013981480797369084,0.10057399452755537,0.00028667377385727095,0.813933816150003,0.00013753930289319216,0.08237677032023656,0.00013829027679556152,0.0024011040421642958,Cohabilitating and is Parent,Married is a Parent,3156,14
7519,3.496166601411213e-05,8.366113113061843e-05,1.9094226249875135e-05,0.0005026397674312202,2.5257553791180565e-05,0.00020139236852275563,0.9579013973186097,0.00013456373068302234,0.04109703223756748,Married is a Parent,Married is a Parent,3156,15
7520,8.3133838554697e-05,0.0001432733281113358,3.2679157621073376e-05,0.0008162573260817729,2.9984216635507404e-05,0.0005706696509021968,0.9257331235392796,0.00013314691873063703,0.07245773202408314,Married is a Parent,Married is a Parent,3156,16
7521,2.9685791405440592e-05,6.302019391819373e-05,1.821827488682949e-05,0.0009419406639413719,2.7011166133998685e-05,0.0003404588149583452,0.9646386959204274,0.0002076242661211948,0.03373334490820716,Married is a Parent,Married is a Parent,3156,17
7522,2.7335108242376537e-05,5.465773710099649e-05,1.7782947833884618e-05,0.001288548609772984,2.791343402617294e-05,0.00044235330927305024,0.9673430736313613,0.0002577193733401234,0.03054061584904893,Married is a Parent,Married is a Parent,3156,18
7523,2.515845821518594e-05,4.7382134134007397e-05,1.7349673910833455e-05,0.0017618507908243209,2.8831966264070234e-05,0.0005744669344199704,0.9695884459169521,0.0003197474437810122,0.027636766681498476,Married is a Parent,Married is a Parent,3156,19
7524,0.8387857532690357,0.0269980668554151,0.05823061378809226,0.00011250611578879764,0.016855791652383694,2.257903616543071e-06,0.059001041176937365,2.0194632338217052e-06,1.194977549682619e-05,Not Sexually Active,Not Sexually Active,3157,8
7525,0.8273270553193768,0.03718714138702426,0.059936403919464046,0.00016172040262630593,0.01632206115005368,3.262764370282742e-06,0.05904653752194333,3.4242712736002108e-06,1.2393263867660215e-05,Not Sexually Active,Not Sexually Active,3157,9
7526,0.8126995161718236,0.051012841405586776,0.06144076152094157,0.00023151550907475615,0.015740823146207804,4.695616454857739e-06,0.05885126314588403,5.782650798655776e-06,1.2800833228020564e-05,Not Sexually Active,Not Sexually Active,3157,10
7527,0.7939714335300364,0.0695966499550141,0.06263896871364368,0.0003296229687917554,0.01509739368496034,6.720810066647261e-06,0.05833634874503276,9.71198209649068e-06,1.3149610357949834e-05,Not Sexually Active,Not Sexually Active,3157,11
7528,0.7700528506512527,0.09426227911009452,0.06339768326088943,0.000465903125161835,0.014375312696536734,9.549736936950068e-06,0.05740681834997093,1.61930836401232e-05,1.34099855165635e-05,Not Sexually Active,Not Sexually Active,3157,12
7529,0.46073574293291014,0.27430652037576286,0.1929221362262201,0.0007883044969743393,0.04060831924184073,7.115639533810377e-05,0.030492228851053956,6.098567249991416e-05,1.460580739995095e-05,Not Sexually Active,Not Sexually Active,3157,13
7530,0.4123648365543176,0.3428465594901721,0.1801876058357282,0.0010282204206613233,0.03568160643930805,9.330346862912671e-05,0.027690287743791554,9.383472097240894e-05,1.3745326419617486e-05,Not Sexually Active,Not Sexually Active,3157,14
7531,0.36042292980649926,0.41847019228066007,0.16434966977822413,0.0013097231800384022,0.030617861290475803,0.00011947655939572422,0.024556520792187977,0.00014099391992208294,1.2632392596557833e-05,Single and Sexually Active,Not Sexually Active,3157,15
7532,0.5303346329019835,0.07762770152774487,0.2292063039837501,0.0001098628582075246,0.022964179060378155,2.128292982904872e-05,0.13925604730900504,0.00046172846938240356,1.8260959719360387e-05,Not Sexually Active,Not Sexually Active,3157,16
7533,0.5085820384790144,0.10395890619848294,0.2293774499299028,0.0001535410208446291,0.021620295137913897,2.9901747690045125e-05,0.1354982454228631,0.0007612086459586077,1.8413417329555802e-05,Not Sexually Active,Not Sexually Active,3157,17
7534,0.4827880507314926,0.137813302724472,0.22722669286734018,0.00021241364885017468,0.02014915218757364,4.158590885383287e-05,0.1305081833812851,0.0012422392208160608,1.8379329316554937e-05,Not Sexually Active,Not Sexually Active,3157,18
7535,0.47201326215179623,0.28162969332975124,0.14284102732354914,0.00022693435925186418,0.008492768343349236,2.201424367618459e-05,0.09134730856227709,0.0034183219064329654,8.669779916042423e-06,Not Sexually Active,Not Sexually Active,3157,19
