"EMP_HOURS_1997.48","EMP_HOURS_1998.48","EMP_HOURS_1999.48","EMP_HOURS_2000.48","EMP_HOURS_2001.48","EMP_HOURS_2002.48","EMP_HOURS_2003.48","EMP_HOURS_2004.48","EMP_HOURS_2005.48","EMP_HOURS_2006.48","EMP_HOURS_2007.48","EMP_HOURS_2008.48","EMP_HOURS_2009.48","EMP_HOURS_2010.48","EMP_HOURS_2011.48","EMP_HOURS_2012.48","EMP_HOURS_2013.48","EMP_HOURS_2014.48","EMP_HOURS_2015.48","EMP_HOURS_2016.48","EMP_HOURS_2017.48","EMP_HOURS_2018.48","EMP_HOURS_2019.48","SCH_COLLEGE_STATUS_2012.12","SCH_COLLEGE_STATUS_2013.12","SCH_COLLEGE_STATUS_2014.12","SCH_COLLEGE_STATUS_2015.12","SCH_COLLEGE_STATUS_2016.12","SCH_COLLEGE_STATUS_2017.12","SCH_COLLEGE_STATUS_2018.12","SCH_COLLEGE_STATUS_2019.12","MAR_STATUS_1997.12","MAR_STATUS_1998.12","MAR_STATUS_1999.12","MAR_STATUS_2000.12","MAR_STATUS_2001.12","MAR_STATUS_2002.12","MAR_STATUS_2003.12","MAR_STATUS_2004.12","MAR_STATUS_2005.12","MAR_STATUS_2006.12","MAR_STATUS_2007.12","MAR_STATUS_2008.12","MAR_STATUS_2009.12","MAR_STATUS_2010.12","MAR_STATUS_2011.12","MAR_STATUS_2012.12","MAR_STATUS_2013.12","MAR_STATUS_2014.12","MAR_STATUS_2015.12","MAR_STATUS_2016.12","MAR_STATUS_2017.12","MAR_STATUS_2018.12","MAR_STATUS_2019.12","PUBID","YSAQ-299","YOUTH_NONR1INHH.01","YOUTH_PARENTGUAR.01","KEY!SEX","KEY!AGEDOL","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_SAMPLE_TYPE","YOUTH_SIBID01.01","YOUTH_SIBID02.01","YOUTH_SIBID03.01","YOUTH_SIBID04.01","KEY!RACE_ETHNICITY","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_BIO_CHILD_HH_U18","CV_BIO_CHILD_NR_U18"
-4,-4,-4,-4,6,-4,15,25,25,44,42,40,40,40,40,40,40,45,41,41,40,95,50,1,4,4,4,4,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8285,-4,0,1,1,12,8,-4,-4,0,8284,-4,-4,-4,1,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,1,-4,10,-4,-4,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,-4,-4,10,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,30,-4,65,50,-3,60,60,50,50,60,60,60,60,50,50,50,60,60,1,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,4,4,8286,1,1,1,2,15,8,-4,-4,0,-4,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,6,-4,-4,-4,1,6,-4,-4,-4,-4,6,-4,-4,-4,1,6,-4,-4,1,6,1,0,1,6,1,0,-1,-5,-5,-5,-5,7,1,0,1,7,1,0,1,1,0,-4,1,0,-4,1,0,1,0
-4,-4,30,-4,-4,-4,-4,-4,-4,36,26,44,-4,-4,40,60,60,40,56,80,40,40,40,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,8287,0,0,1,1,15,8,-4,-4,0,-4,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,-4,1,3,-4,-4,1,3,0,1,1,3,1,0,1,9,1,0,1,9,1,0,1,9,1,0,0,1,0,-4,1,0,-4,1,0,1,0
-4,25,15,15,-4,-4,44,44,42,42,40,45,40,40,40,40,40,50,50,50,50,50,45,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,8288,1,0,1,2,14,8,-4,-4,0,8289,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,10,-4,-4,-4,1,4,-4,-4,-4,-4,6,-4,-4,-4,-1,11,-4,-4,1,11,-4,-4,1,11,-4,-4,0,7,-4,-4,1,7,-4,-4,0,7,1,0,1,1,0,-4,2,0,-4,2,0,2,0
-4,-4,15,15,-4,10,25,25,25,15,35,41,40,45,45,52,52,60,60,45,45,45,40,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,-3,-3,-3,-3,-3,-3,8289,-4,0,1,2,13,8,-4,-4,0,8288,-4,-4,-4,1,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,10,-4,-4,-4,1,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,6,-4,-4,0,6,-4,-4,0,6,-4,-4,1,6,-4,-4,0,6,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
35,25,-4,40,-4,46,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,8290,1,0,1,2,15,8,-4,-4,0,-4,-4,-4,-4,1,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,0,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,3,-4,-4,-4,0,3,-4,-4,-4,0,3,-4,-4,-4,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,52,-4,-4,-4,-4,50,50,50,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8291,1,0,1,1,14,8,-4,-4,0,-4,-4,-4,-4,1,-4,0,8,-4,-4,-4,1,1,-4,-4,-4,1,8,-4,-4,-4,1,1,-4,-4,-4,1,8,-4,-4,1,-4,-4,-4,-4,1,-4,-4,-4,1,1,1,0,-4,1,1,1,0,1,8,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,-4,2,0,-4,0,2,0,2
48,-4,-4,-4,-4,-4,-4,20,-4,44,-4,25,40,40,40,60,25,-4,-4,30,-4,-3,-4,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8292,1,0,1,2,14,8,-4,-4,0,-4,-4,-4,-4,1,-4,1,1,-4,-4,-4,1,2,-4,-4,-4,1,2,-4,-4,-5,-5,-5,-5,-5,-4,1,4,-4,-4,-5,-5,-5,-5,-5,4,0,1,-4,1,4,0,0,-4,-4,4,0,0,1,4,0,0,1,9,0,0,1,4,0,0,1,4,0,0,1,4,0,0,1,0,0,-4,0,0,-4,0,0,0,0
-4,-4,-4,-4,-4,20,-4,34,40,-4,42,48,45,41,48,48,40,40,-3,-3,-3,52,52,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8293,-4,0,1,2,12,8,-4,-4,0,-4,-4,-4,-4,1,-4,-4,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,3,-4,-4,3,-4,-4,-4,-4,3,0,1,-4,-1,3,1,0,-4,-1,3,0,1,1,3,1,1,1,3,2,0,1,3,2,0,1,3,3,0,0,3,3,0,-1,3,0,-4,3,0,-4,3,0,3,0
-4,-4,26,26,35,-4,-4,-4,-4,-4,22,-4,52,50,56,56,75,75,50,50,50,60,60,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,8294,-4,0,1,1,13,8,-4,-4,0,-4,-4,-4,-4,1,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,1,-4,-4,-4,0,2,-4,-4,2,-4,-4,-4,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,0,2,-4,-4,1,10,-4,-4,0,4,-4,-4,0,4,-4,-4,1,4,-4,-4,1,1,0,-4,1,2,-4,2,1,2,0
-4,-4,-4,40,-4,-4,-4,-4,40,30,-4,-4,-4,-4,-4,-4,-4,25,-3,-3,-3,-4,-4,1,1,1,1,1,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,8295,1,0,1,1,16,1,-4,-4,0,-4,-4,-4,-4,1,-4,1,2,-4,-4,-4,1,2,-4,-4,-4,1,2,-4,-4,-4,1,2,-4,-4,-4,0,2,-4,-4,2,-4,-4,-4,0,2,-4,-4,-4,1,2,-4,-4,-4,0,9,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,1,0,-5,-5
-3,-3,-3,-3,-3,40,45,56,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,56,56,56,64,44,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,8296,0,0,1,2,16,8,-4,-4,0,-4,-4,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,1,2,-4,-4,-4,0,2,-4,-4,4,-4,-4,-4,-4,9,-4,-4,-4,-4,4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,34,-4,-4,30,30,-4,-4,20,-4,-4,-4,30,-4,-4,-4,-4,30,30,30,-4,35,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8297,1,0,1,2,14,8,-4,-4,0,8298,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,3,-4,-4,-5,-5,-5,-5,-5,-4,0,3,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,-4,3,-4,-4,-4,3,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,46,54,56,37,40,48,-4,44,44,38,70,70,40,40,40,40,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,4,4,4,4,4,4,4,8298,-4,0,1,1,12,8,-4,-4,0,8297,-4,-4,-4,1,-4,-4,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-5,-5,-5,-5,-5,-4,0,8,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,0,1,-4,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,0,1,-4,0,1,-4,0,1,1,1
-4,21,-4,50,-4,40,70,40,48,40,40,40,40,40,-4,-4,25,38,37,37,40,40,40,2,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8299,0,0,1,2,14,8,-4,-4,0,8300,8301,-4,-4,1,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,9,-4,-4,-4,1,4,-4,-4,-4,1,4,-4,-4,-4,0,4,-4,-4,1,4,1,0,0,4,1,0,1,4,1,0,0,9,1,0,0,9,1,0,0,1,0,-4,1,0,-4,1,0,1,0
-4,-4,-4,40,-4,-4,-4,-4,-4,-4,-4,32,40,40,45,-4,-4,32,25,25,25,40,40,3,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8300,-4,0,0,2,13,8,-4,-4,0,8299,8301,-4,-4,1,0,-4,8,-4,-4,-5,-5,-5,-5,-5,-4,0,8,-4,-4,-4,0,1,-4,-4,1,-4,3,-4,-4,9,-4,-4,-4,-4,9,-4,-4,-4,-1,4,-4,-4,-4,-1,4,-4,-4,-1,4,-4,-4,-1,4,-4,-4,-1,10,-4,-4,-1,4,-4,-4,-1,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4
-4,-4,-4,-4,-4,-4,-4,32,30,-4,-4,25,-4,-4,-4,-4,-4,-4,36,70,70,95,95,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,8301,-4,0,0,2,13,8,-4,-4,0,8299,8300,-4,-4,1,0,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,1,0,-4,1,8,1,0,-4,-4,1,2,0,1,2,0,-4,1,1,3,0,-4,1,1,3,0,-4,-4,1,3,0,0,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,1,3,0,-4,4,0,-4,4,0,4,0
57,-4,-4,25,18,28,-4,40,-4,-4,10,65,51,51,-3,50,50,50,50,60,45,50,50,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,8302,1,1,1,1,15,8,-4,-4,0,-4,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,10,-4,-4,-4,1,11,-4,-4,-4,-4,11,-4,-4,-4,1,11,-4,-4,1,11,-4,-4,1,7,-4,-4,1,7,-4,-4,1,7,1,0,1,-5,-5,-5,-5,2,0,-4,2,0,-4,2,0,3,0
56,56,60,30,-4,36,40,40,38,38,33,46,38,38,38,38,38,38,25,-4,-4,52,-3,1,1,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,4,8303,1,0,1,2,16,2,-4,-4,0,8304,8305,-4,-4,1,-4,1,2,-4,-4,-4,1,2,-4,-4,-4,1,9,-4,-4,-4,1,4,1,0,-4,-4,4,1,0,4,2,0,-4,-4,4,2,0,-4,-4,4,2,0,-4,1,9,2,0,1,4,2,0,1,4,2,0,1,4,3,0,1,4,3,0,1,4,3,0,1,4,0,-4,5,0,-4,5,0,4,0
-4,-4,40,40,50,-4,-4,40,20,22,25,25,18,18,-4,-4,-4,-4,25,25,25,35,35,2,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,8304,1,1,1,2,16,8,-4,-4,0,8303,8305,-4,-4,1,-4,1,3,-4,-4,-4,0,3,-4,-4,-4,0,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,-5,-5,-5,-5,-5,3,1,0,-4,-4,3,1,0,-4,-4,3,1,0,1,3,1,0,1,3,1,0,1,5,1,0,1,5,2,0,1,5,2,0,1,2,0,-4,3,0,-4,3,0,3,0
-4,-4,-4,-3,40,40,40,60,20,42,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,8305,-4,0,1,1,13,8,-4,-4,0,8303,8304,-4,-4,1,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,2,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,1,2,-4,-4,-4,-4,2,0,1,-4,1,2,1,0,1,2,2,0,1,2,2,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,12,12,-4,-4,52,-3,-3,-4,40,48,80,60,40,60,45,45,45,45,45,45,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,8306,0,1,1,1,14,8,-4,-4,0,-4,-4,-4,-4,2,-4,-1,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,1,-4,-4,1,1,0,-4,-4,1,0,1,-4,1,1,1,0,-4,-4,1,2,0,1,1,3,0,1,2,2,0,1,2,2,0,1,2,3,0,1,2,3,0,1,3,0,-4,-5,-5,-5,-5,-5,3,0
-4,16,46,47,44,-4,-4,40,40,-4,-3,-3,-3,20,-3,-3,-3,-3,-3,-3,50,40,40,1,1,1,1,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8307,1,0,1,2,15,8,-4,-4,0,-4,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,3,1,0,-4,-4,3,1,0,-4,-4,3,1,0,-4,-4,3,1,1,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,2,0,-4,2,0,-4,2,0,2,0
-4,30,48,48,48,58,44,44,44,44,42,45,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8308,1,1,1,2,16,8,1,0,0,-4,-4,-4,-4,1,-4,0,8,1,0,-5,-5,-5,-5,-5,-4,0,3,1,0,-4,1,3,2,0,-4,0,9,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,2,0,-4,1,4,3,0,1,4,3,0,1,4,3,0,1,4,3,0,0,4,3,0,1,4,3,0,0,3,0,-4,3,0,-4,3,0,2,0
20,-4,-4,5,-4,25,-4,-4,-4,30,-4,-4,-4,-4,-4,-4,-4,30,30,25,30,-4,-4,1,1,1,1,1,1,1,1,0,0,0,2,2,2,2,2,-3,-3,-3,4,4,4,4,4,4,4,4,4,4,4,4,8309,1,0,1,2,16,8,1,0,0,-4,-4,-4,-4,1,-4,1,8,1,0,-4,1,1,2,0,-4,1,1,2,0,-4,1,8,2,0,-4,1,1,2,0,1,2,0,-4,1,4,2,0,-4,1,4,2,0,-4,-4,4,2,0,1,4,2,0,1,4,3,0,1,4,3,0,1,4,4,0,1,4,5,0,0,5,0,-4,4,1,-4,4,1,4,0
-4,-4,20,-4,-4,25,35,25,70,30,30,55,20,20,-4,7,7,21,58,58,49,54,35,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,8310,0,0,1,1,16,8,-4,-4,0,-4,-4,-4,-4,1,-4,1,1,-4,-4,-4,1,1,-4,-4,-4,1,1,-4,-4,-4,1,1,-4,-4,-4,1,2,-4,-4,2,0,1,-4,-4,2,2,0,-4,-4,2,1,1,-4,1,4,1,1,1,4,2,1,1,4,2,1,1,4,2,1,1,4,0,4,1,4,2,2,1,2,2,-4,3,1,-4,4,1,1,4
15,-4,8,22,-4,-4,-4,-4,-4,40,50,60,40,20,-4,40,45,45,40,40,40,35,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,2,2,2,2,2,2,8312,1,0,1,1,16,8,-4,-4,0,8313,-4,-4,-4,1,-4,1,9,-4,-4,-4,1,9,-4,-4,-4,1,9,-4,-4,-4,1,4,-4,-4,-4,1,10,-4,-4,10,0,1,-4,-4,10,0,1,-4,1,-5,-5,-5,-5,-5,4,0,1,1,4,0,1,1,4,0,1,1,4,0,1,1,4,0,1,1,4,0,1,1,0,1,-4,0,1,-4,0,1,0,1
-4,37,35,35,40,44,44,43,42,40,46,40,60,40,40,48,48,50,50,50,50,70,60,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8313,0,0,1,1,16,8,-4,-4,0,8312,-4,-4,-4,1,-4,1,9,-4,-4,-4,1,9,-4,-4,-4,1,4,-4,-4,-4,1,9,-4,-4,-4,-4,9,-4,-4,9,-4,-4,-4,1,5,-4,-4,-4,-4,10,-4,-4,-4,-4,10,-4,-4,1,10,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,1,0,1,6,1,0,1,1,0,-4,1,0,-4,1,0,1,0
22,22,-4,-4,-3,30,20,20,40,25,25,40,-4,48,40,40,52,65,64,64,69,16,40,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8314,-4,0,1,2,13,8,-4,-4,0,-4,-4,-4,-4,1,-5,-5,-5,-5,-5,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,3,1,0,-4,1,9,1,0,9,1,0,-4,-4,9,1,0,-4,1,4,1,0,-4,1,9,1,0,1,9,1,0,1,4,1,0,1,4,1,0,1,5,1,0,1,5,1,0,1,1,0,-4,1,0,-4,1,0,0,0
8,23,20,40,23,30,11,51,58,58,57,38,38,38,48,48,48,40,40,-3,45,-3,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8315,0,1,1,2,16,8,-4,-4,0,-4,-4,-4,-4,1,-4,0,8,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,10,-4,-4,-4,1,6,-4,-4,-4,1,6,-4,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,0,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
60,60,40,60,95,74,40,40,30,70,70,30,40,55,32,35,35,-4,-4,-4,-4,44,36,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8316,1,0,1,1,15,8,-4,-4,0,8317,-4,-4,-4,1,-4,0,1,-4,-4,-4,0,8,-4,-4,-4,-1,9,-4,-4,-4,0,4,-4,-4,-4,0,4,-4,-4,4,-4,-4,-4,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,-4,-4,1,4,-4,-4,1,4,-4,-4,0,4,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,40,-4,30,70,40,57,17,30,30,8,40,30,-4,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8317,-4,0,1,1,12,8,-4,-4,0,8316,-4,-4,-4,1,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,-4,1,-5,-5,-5,-5,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
50,25,50,-4,-4,40,-4,40,40,-4,-4,-4,-4,-4,40,40,14,36,40,25,25,25,25,1,1,1,3,3,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8318,1,0,0,2,16,8,-4,-4,0,8319,-4,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,1,2,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,1,0,-4,-4,-5,-5,-5,-5,-5,2,1,0,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,3,0,1,-5,-5,-5,-5,4,0,-4,4,0,-4,-5,-5,3,0
-4,40,60,-4,-4,-4,-4,-4,-4,-4,-4,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8319,1,0,0,2,14,8,-4,-4,0,8318,-4,-4,-4,1,-4,1,8,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,2,0,-4,-4,8,3,0,-4,1,8,3,0,1,1,4,0,0,1,4,0,0,1,4,0,1,1,5,0,0,1,4,1,1,2,4,-4,4,3,-4,4,3,1,3
-4,-4,-4,-4,20,-4,30,-4,-4,56,40,30,56,56,100,40,-4,-3,-3,36,36,40,40,2,2,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,4,4,4,4,4,4,4,8320,-4,0,1,2,12,8,-4,-4,0,-4,-4,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,-4,9,-4,-4,9,-4,-4,1,-4,-5,-5,-5,-5,-5,4,1,0,-4,1,4,1,0,1,4,1,0,1,4,2,0,1,4,2,0,1,4,2,0,0,4,2,0,0,2,0,-4,2,0,-4,2,0,2,0
